N=100,N=1000,N=10000,N=50000,N=100000
9.87E-05,7.99E-05,9.42E-05,0.000142097,0.000152349
9.82E-05,0.000115395,0.00010252,0.000119925,0.000151634
9.70E-05,0.000106096,0.000120401,0.000103235,0.000149727
9.61E-05,8.51E-05,0.000177383,0.000107288,0.000150204
0.000129938,8.03E-05,0.000152111,0.000143766,0.00014925
0.000218391,9.99E-05,0.000118256,0.000117779,0.00014925
0.000116587,0.000120401,0.000101566,0.00014329,0.000149012
0.000102282,9.94E-05,9.80E-05,0.000131369,0.000148058
9.75E-05,8.87E-05,0.000100613,0.000131607,0.000147343
0.000116825,9.61E-05,0.000148535,0.000133753,0.000149012
0.000101089,0.000119686,0.000105858,0.000112057,0.000147581
0.000123978,0.000103712,0.000128508,0.000103235,0.00014782
0.000105143,9.70E-05,0.000131369,0.000102043,0.000163317
0.000133514,8.68E-05,0.000104666,0.000142813,0.000151873
0.000217915,0.000115395,0.00012207,0.000130892,0.000149965
0.000112295,9.20E-05,0.000157833,0.000132322,0.000149727
0.000137568,8.51E-05,0.000108957,0.000131607,0.000147581
9.94E-05,7.84E-05,0.00012517,0.000131369,0.000148535
9.47E-05,9.97E-05,0.000105858,0.000131845,0.00014782
0.000145435,8.44E-05,0.000129223,0.000133753,0.000148058
0.000111341,7.84E-05,0.000123739,0.000114441,0.000148535
0.000119925,7.68E-05,0.000126123,0.000102282,0.00014782
0.000105858,7.70E-05,0.000115395,0.000179529,0.000161648
0.000127554,8.61E-05,0.000122547,0.000100374,0.000194788
0.000116825,7.41E-05,0.00024271,0.000160456,0.000178099
0.00011301,8.08E-05,0.00013566,0.000154018,0.000154257
0.000125647,0.000107288,0.000103712,0.000122786,0.000150681
0.000103474,9.78E-05,0.000100613,0.000113249,0.000149965
0.000151634,9.89E-05,0.000177622,0.000161171,0.000150204
0.000154734,9.06E-05,0.00027585,0.000136375,0.000148773
0.000115395,8.08E-05,0.000198603,0.000119686,0.000148535
0.000109434,0.000106812,0.000194073,9.89E-05,0.000147581
0.000114202,8.15E-05,0.000190258,9.89E-05,0.000148296
0.000285149,0.000101566,0.000134706,0.000124693,0.00014782
0.000123262,0.000401735,9.78E-05,0.000172377,0.000148058
8.54E-05,0.000145197,0.000110626,0.000124931,0.000148773
9.78E-05,0.000104189,0.000115395,0.000113726,0.000154257
0.000119925,8.23E-05,0.000104189,0.000112057,0.000165462
8.85E-05,0.000101805,9.56E-05,0.000110388,0.000152349
9.58E-05,0.000118017,0.000157118,0.000110626,0.00015521
8.77E-05,0.000112057,0.000120878,0.00012064,0.000223637
7.89E-05,8.13E-05,0.00010252,0.000123739,0.000152111
9.87E-05,0.000198126,0.00011301,0.000130653,0.000150204
7.39E-05,0.000108719,9.16E-05,0.00010252,0.00014925
6.84E-05,0.000141382,0.00014019,0.000100136,0.000150681
9.56E-05,0.000119925,0.000123501,9.97E-05,0.000150442
7.75E-05,0.00011301,0.000116825,0.000126839,0.000149488
7.72E-05,0.00014329,0.000119209,0.00012064,0.000150681
9.44E-05,8.27E-05,0.000113726,0.000119448,0.000149965
7.77E-05,0.000105143,0.000121593,0.000122547,0.000163555
0.000192165,8.30E-05,0.000125885,0.000121593,0.000154257
0.000109911,0.000118494,0.000123501,0.000128508,0.000165224
7.92E-05,0.000110149,0.00010848,0.000102997,0.000173807
0.000163555,0.000134468,0.000111103,0.000100613,0.000156403
0.000104427,0.000127077,0.000103474,0.00010848,0.000200033
7.75E-05,0.000135183,0.000110626,0.000102997,0.000153542
7.56E-05,8.63E-05,0.000133753,9.94E-05,0.00019455
7.89E-05,8.27E-05,0.000118732,9.85E-05,0.000201464
9.20E-05,8.11E-05,0.000118256,9.92E-05,0.000165462
9.89E-05,0.000111103,0.000121593,0.000123501,0.000161886
7.37E-05,0.000106096,0.000119686,0.00012207,0.000153065
9.39E-05,9.68E-05,9.82E-05,0.000137806,0.000151396
0.000221491,9.01E-05,0.000113726,0.000104189,0.000150919
0.000166416,8.03E-05,0.000125885,0.000128269,0.000149965
8.89E-05,7.92E-05,0.000117302,0.000118971,0.000149727
7.68E-05,0.000151873,0.000102997,0.000123501,0.000152349
8.11E-05,0.000103474,0.000134468,0.000119925,0.000150681
0.0001266,0.000163078,0.000189066,0.000123501,0.000150681
7.92E-05,0.000125647,0.000124931,0.000108004,0.000149965
0.000212908,9.85E-05,0.000101805,0.000100374,0.000151396
0.000298738,8.80E-05,0.00011611,0.000119448,0.00014925
0.000145435,9.97E-05,0.000149488,0.000106335,0.000172615
8.20E-05,0.000103951,0.000121593,9.97E-05,0.000155687
0.000106096,0.000143766,0.000100613,0.000119448,0.000151873
9.11E-05,8.20E-05,0.00011158,0.000119925,0.000150681
7.58E-05,0.000148058,0.000115633,0.000118732,0.00014925
9.68E-05,0.000112057,0.000129461,0.000123739,0.000150204
0.000112772,0.000176191,0.000106812,0.00012517,0.000149965
0.000132322,0.000130177,0.000118256,0.000130653,0.000148773
0.000113487,9.63E-05,0.000113964,0.000132322,0.000160217
0.000188112,0.000168562,0.000108957,0.000102043,0.000150442
7.53E-05,0.000128269,0.000101328,0.000122786,0.000149727
7.92E-05,0.000126123,0.000147343,0.000119686,0.000163317
7.03E-05,9.42E-05,0.000113249,0.000118256,0.000152111
7.08E-05,9.78E-05,0.000109196,0.000132799,0.000152349
7.18E-05,0.000116587,0.000115633,0.000124693,0.000194788
8.54E-05,0.000109196,0.000110388,0.000119925,0.000151396
0.000123978,9.61E-05,0.000113487,0.000122309,0.000150919
0.000238895,0.000119209,0.000130653,0.000120163,0.000150204
0.000267267,0.000101805,0.000133991,0.000119448,0.000150204
0.000144482,8.82E-05,0.000115156,9.87E-05,0.000149012
9.78E-05,9.37E-05,0.000100613,0.000128031,0.000148773
0.000105143,9.04E-05,9.97E-05,0.000123739,0.000148296
7.63E-05,0.000117064,0.000101328,0.000122786,0.000150442
7.53E-05,0.00015831,0.00011611,9.92E-05,0.000170946
8.18E-05,0.000107765,0.000103474,9.97E-05,0.000156879
0.000103235,9.49E-05,9.49E-05,9.97E-05,0.000153303
8.18E-05,0.000123739,9.30E-05,0.000123262,0.000152588
8.11E-05,0.000124216,0.000200033,0.000118256,0.000150681
0.000107527,9.51E-05,9.49E-05,0.000150681,0.000326633
8.34E-05,0.000102997,0.000115871,0.000128746,0.00025034
7.37E-05,0.000108957,0.000120401,0.000104666,0.000151873
7.53E-05,0.000109434,9.51E-05,0.000103235,0.00014925
7.63E-05,8.51E-05,9.13E-05,0.00010252,0.000150204
8.56E-05,7.65E-05,0.000118971,0.00013423,0.000150204
7.20E-05,9.73E-05,0.00012207,0.000141621,0.000175953
7.22E-05,0.000142336,0.000139236,0.000129938,0.000196934
0.000103474,0.000106573,0.000127316,0.00010848,0.000151634
8.27E-05,0.000108004,9.68E-05,9.82E-05,0.000149965
0.000125647,0.000107288,9.25E-05,0.000132561,0.000202656
9.68E-05,0.000112057,9.18E-05,0.000133514,0.000170946
9.20E-05,0.000102997,9.18E-05,0.00013113,0.000153065
0.000104666,0.000103474,0.000188589,0.000130892,0.000149727
9.75E-05,9.37E-05,0.00015974,0.000119686,0.00014925
7.96E-05,0.000101089,0.000122547,0.000105858,0.000149965
7.80E-05,0.000115395,0.000128984,0.000248909,0.000168324
9.35E-05,0.000117064,0.000124454,0.000135183,0.000156164
9.99E-05,9.20E-05,0.000144482,0.000131369,0.000178576
9.63E-05,7.89E-05,0.000102758,0.000131845,0.000152588
8.75E-05,7.53E-05,9.47E-05,0.000131607,0.00014925
0.000103235,0.000102043,0.00026083,0.000129938,0.000148296
0.000122309,8.30E-05,0.000122786,0.000108004,0.000149965
9.13E-05,7.65E-05,0.000133753,9.89E-05,0.000147581
9.30E-05,9.44E-05,0.000124931,0.000131845,0.00014925
8.92E-05,8.44E-05,0.000115395,9.39E-05,0.000149488
8.92E-05,8.27E-05,0.000112534,9.56E-05,0.000149727
0.000106335,9.42E-05,0.000110388,0.000203609,0.000163555
0.000126839,0.000128984,0.000157833,9.82E-05,0.000155687
0.000115395,8.44E-05,0.000137091,9.56E-05,0.000185728
0.000103951,8.87E-05,0.000122786,0.000134945,0.000152111
9.99E-05,8.42E-05,0.000128269,0.000121832,0.000150681
7.72E-05,9.87E-05,0.000119448,0.000100851,0.000172615
0.000123262,8.39E-05,0.000103951,9.75E-05,0.000157118
0.000112057,0.000101328,9.32E-05,9.75E-05,0.000151873
7.87E-05,9.78E-05,0.000133038,0.000216484,0.000151396
7.82E-05,9.35E-05,0.000109673,9.73E-05,0.000150681
7.63E-05,0.000106096,0.000102282,0.000130892,0.000150681
8.70E-05,9.18E-05,0.000125647,0.000133276,0.000195026
0.000103474,0.000120878,0.000121117,0.000131845,0.000163555
7.15E-05,9.61E-05,0.000158548,0.000130177,0.000152111
7.61E-05,9.35E-05,0.000134945,0.000129938,0.000149727
7.51E-05,0.000108719,0.000114918,0.000129461,0.000150442
7.46E-05,9.20E-05,9.68E-05,0.00013113,0.000200987
7.39E-05,0.000101328,0.000129461,0.000132084,0.000153542
7.70E-05,7.99E-05,0.000125408,0.000129461,0.00014925
8.30E-05,0.000114918,0.000128984,0.000121117,0.000189543
8.92E-05,0.000111818,0.000114441,0.000138998,0.000148058
9.16E-05,9.27E-05,0.000113726,0.000138283,0.000150919
0.0001297,7.82E-05,0.000296593,0.000128269,0.000151396
9.39E-05,7.49E-05,0.000205994,0.000130415,0.000150442
7.80E-05,9.94E-05,0.000133038,0.000131607,0.000165224
7.39E-05,8.03E-05,0.000122309,0.000130892,0.000155926
7.20E-05,0.000103474,0.000114202,0.000105619,0.000153542
7.41E-05,0.000112057,0.000124454,0.000128031,0.000154972
7.08E-05,8.44E-05,0.000220537,0.000108719,0.000187397
0.00010252,0.000132322,0.000131607,9.97E-05,0.000192642
8.85E-05,8.89E-05,0.000124216,9.37E-05,0.000191927
7.44E-05,0.000100136,0.000101328,0.000112295,0.000202656
7.22E-05,0.000123739,0.0001266,0.000170231,0.000154734
0.000104666,9.25E-05,9.99E-05,0.00013876,0.000151873
6.99E-05,8.49E-05,9.37E-05,0.000149488,0.000151157
7.10E-05,0.000100851,9.25E-05,0.000145197,0.0001719
0.000100136,9.44E-05,9.27E-05,0.000110388,0.000155687
7.01E-05,0.000101328,9.49E-05,0.000109673,0.000152349
7.03E-05,0.000103951,9.63E-05,0.000149727,0.000154972
6.99E-05,8.06E-05,0.00012064,0.000136852,0.000267029
6.96E-05,0.000116348,0.00012207,0.000139236,0.000151634
6.96E-05,0.000123978,0.000104427,0.000138044,0.000149727
6.99E-05,0.000112772,0.0001266,0.000103951,0.000148773
0.000109434,0.000107288,0.000103235,0.00014472,0.000203609
7.32E-05,9.68E-05,0.000113964,0.000139713,0.000152111
0.00010252,7.89E-05,0.000127316,9.68E-05,0.000149488
0.00010705,7.82E-05,0.000107288,9.63E-05,0.000200987
7.37E-05,7.61E-05,9.82E-05,9.56E-05,0.000165224
7.63E-05,0.000113964,0.000110865,9.58E-05,0.000152826
7.65E-05,0.000115871,0.000127077,9.63E-05,0.000151634
7.72E-05,0.000105858,0.000123739,0.000125885,0.00014925
0.000106096,0.000110865,0.000102282,0.000104427,0.000151396
0.000102758,8.32E-05,9.87E-05,9.73E-05,0.000149965
8.11E-05,0.000100851,0.000128269,9.87E-05,0.000149727
7.61E-05,9.56E-05,0.000127316,9.66E-05,0.00014925
7.65E-05,9.44E-05,0.000117302,9.56E-05,0.000150204
7.51E-05,7.77E-05,0.000107765,9.61E-05,0.000150204
7.56E-05,7.92E-05,9.32E-05,9.61E-05,0.000159025
7.46E-05,0.000101805,0.000106812,9.47E-05,0.000160694
7.61E-05,7.99E-05,0.00011754,9.49E-05,0.000165224
7.25E-05,7.63E-05,9.99E-05,0.000128984,0.000201702
7.46E-05,7.49E-05,9.37E-05,9.85E-05,0.000193596
7.61E-05,7.51E-05,0.000107765,9.73E-05,0.000192881
8.32E-05,9.97E-05,0.000101089,9.49E-05,0.000192642
9.13E-05,0.000113487,0.00010848,0.000101566,0.000192881
8.01E-05,0.00013113,0.000117064,0.000100374,0.000190973
7.65E-05,0.000113487,9.01E-05,9.54E-05,0.000149488
7.70E-05,8.03E-05,9.94E-05,9.39E-05,0.000150204
0.000134706,0.000128269,9.23E-05,9.61E-05,0.00014925
8.92E-05,0.000104427,9.56E-05,0.000118494,0.000149965
9.82E-05,8.99E-05,0.00011754,0.000124454,0.000164509
9.13E-05,7.82E-05,0.000133038,0.000109911,0.000179768
7.94E-05,7.72E-05,0.000118017,9.51E-05,0.000156164
7.56E-05,0.000155926,0.000123978,0.000100136,0.000150442
7.68E-05,8.37E-05,0.000111341,0.00010252,0.000198364
8.51E-05,9.56E-05,0.000120401,0.000116348,0.000150919
0.000106812,0.000126123,0.000150442,9.54E-05,0.000149488
9.18E-05,9.66E-05,0.000128269,9.63E-05,0.00014925
7.77E-05,0.000100374,0.000107527,9.56E-05,0.00014925
7.72E-05,0.000101328,0.000110626,0.000119686,0.000150204
7.63E-05,8.75E-05,0.000104666,9.47E-05,0.000148773
8.68E-05,9.73E-05,0.000100136,0.000111818,0.000164747
9.70E-05,9.73E-05,9.32E-05,9.97E-05,0.000275373
0.000114202,7.75E-05,0.000118017,0.000122309,0.000155926
8.06E-05,0.000104427,0.000118971,0.000123739,0.000151157
7.89E-05,8.08E-05,9.70E-05,9.75E-05,0.000150919
7.87E-05,0.000257254,9.63E-05,9.56E-05,0.000149012
7.70E-05,0.000115156,0.000129223,0.000109911,0.000256062
8.58E-05,8.49E-05,9.82E-05,9.85E-05,0.000252962
0.000113249,7.75E-05,9.35E-05,0.000121593,0.000199318
9.66E-05,8.68E-05,9.18E-05,9.61E-05,0.000149727
8.13E-05,9.99E-05,0.000112057,0.000101089,0.000151157
7.82E-05,9.04E-05,9.85E-05,0.000124693,0.000175476
0.000105143,0.000110388,0.000119448,9.61E-05,0.00015378
0.000101089,0.000102997,0.000129938,9.56E-05,0.000198364
0.000100374,0.000114441,0.000124216,9.44E-05,0.000151873
9.66E-05,8.25E-05,0.000126839,9.44E-05,0.000150442
8.25E-05,7.75E-05,0.000100374,9.54E-05,0.000151634
7.80E-05,0.000113726,9.39E-05,9.51E-05,0.000151873
8.32E-05,0.000192404,0.00011158,9.49E-05,0.000150442
7.49E-05,0.00010848,9.73E-05,9.47E-05,0.000192404
7.61E-05,0.000163078,0.000111818,0.000105858,0.000159502
7.51E-05,0.000161886,0.000103712,9.78E-05,0.000151157
0.00014019,0.000139713,0.000112295,9.54E-05,0.000152826
0.000226498,0.000108719,0.000118732,9.47E-05,0.00016427
9.25E-05,0.000113964,9.89E-05,0.000103951,0.000152826
9.32E-05,0.000107288,0.000117064,0.000110626,0.000178337
8.34E-05,0.000107765,0.000118971,0.000127077,0.000153303
9.61E-05,0.000182867,9.99E-05,9.70E-05,0.000150919
8.37E-05,0.000120878,0.000115633,9.75E-05,0.000157595
7.44E-05,8.51E-05,0.000122786,0.000123739,0.000149965
7.25E-05,0.000106812,0.000126839,9.75E-05,0.000150919
7.15E-05,0.000129461,0.000100851,9.58E-05,0.000150204
7.30E-05,9.42E-05,0.000117064,9.51E-05,0.000149727
7.10E-05,7.89E-05,0.000100374,9.58E-05,0.000149488
7.03E-05,8.03E-05,9.32E-05,9.54E-05,0.000160694
7.18E-05,9.47E-05,0.000125408,0.000139236,0.000150442
7.01E-05,0.000172853,0.000101805,0.000129938,0.000150681
6.96E-05,0.000101089,0.000103474,0.000100851,0.000150442
6.84E-05,0.000135422,0.000119209,0.000102997,0.000148773
6.96E-05,0.000128508,0.000118971,9.70E-05,0.000150204
9.30E-05,8.87E-05,9.80E-05,9.82E-05,0.000148773
8.11E-05,0.000343323,0.000109434,9.61E-05,0.000150919
7.39E-05,0.000145674,0.000110388,0.000107527,0.00014782
7.44E-05,0.000126839,0.000112534,0.000130177,0.00014782
9.01E-05,0.000152349,0.000110865,9.94E-05,0.000149488
8.15E-05,0.000117302,0.000105858,9.66E-05,0.000148058
7.25E-05,0.000110865,0.000104666,9.54E-05,0.000167608
7.13E-05,0.000193596,0.000141859,0.000105143,0.000155926
7.75E-05,0.000102758,0.000104189,0.000123978,0.000151873
9.13E-05,0.000121355,9.63E-05,9.68E-05,0.000149488
7.49E-05,0.000116825,9.85E-05,9.61E-05,0.000150204
0.000131607,0.00036335,0.000129461,9.47E-05,0.000149012
9.27E-05,0.000111341,0.000136137,9.58E-05,0.00014782
7.77E-05,0.000108957,0.000138998,0.000128508,0.000149012
7.46E-05,0.000159264,0.000143528,0.000104427,0.000166893
9.73E-05,8.27E-05,0.000113726,9.82E-05,0.000198364
8.06E-05,7.63E-05,0.000110865,0.000106096,0.000151157
7.37E-05,7.87E-05,0.0001297,9.94E-05,0.000149965
7.27E-05,9.20E-05,0.000117302,9.70E-05,0.000163555
7.27E-05,9.51E-05,9.87E-05,9.49E-05,0.000160456
7.22E-05,0.000139236,9.87E-05,9.73E-05,0.000151634
7.18E-05,0.00010848,0.000128984,0.000123739,0.000150442
0.000101805,0.000124931,9.97E-05,9.99E-05,0.000150681
8.18E-05,0.000118494,0.000113726,0.000116348,0.000152349
9.42E-05,8.75E-05,0.000103712,9.80E-05,0.000214338
0.000110149,7.89E-05,9.27E-05,0.000103474,0.000212669
0.000102043,7.58E-05,0.00012064,9.82E-05,0.000211
0.000104904,7.58E-05,0.000116587,9.73E-05,0.000217438
7.87E-05,7.51E-05,0.00010705,9.78E-05,0.000191212
7.49E-05,7.51E-05,9.54E-05,9.54E-05,0.000172853
8.80E-05,0.000285625,9.85E-05,9.56E-05,0.000155449
8.49E-05,0.000124693,0.000111818,9.56E-05,0.000151873
7.34E-05,9.99E-05,0.000107527,9.63E-05,0.000151157
9.18E-05,8.61E-05,9.92E-05,9.56E-05,0.000151157
8.44E-05,7.65E-05,0.000110388,9.44E-05,0.000150919
7.53E-05,9.16E-05,9.42E-05,0.000172853,0.000149727
0.000131607,8.27E-05,9.39E-05,0.000130415,0.000149727
9.97E-05,9.68E-05,9.44E-05,0.000128984,0.00014925
9.85E-05,7.80E-05,0.000100374,0.000119209,0.000151396
8.18E-05,0.000105858,0.000129461,0.000122547,0.000161886
0.000102758,0.000128031,0.000104904,9.63E-05,0.000153542
0.000113964,0.000112295,0.000113249,9.68E-05,0.000161171
8.15E-05,8.65E-05,0.000109673,9.85E-05,0.000162363
7.32E-05,8.87E-05,0.000119448,0.000123262,0.000151396
7.08E-05,0.000108957,0.000125885,9.99E-05,0.000150919
7.15E-05,0.00033021,0.000107527,9.68E-05,0.000150681
7.15E-05,0.00010252,0.000122786,9.51E-05,0.000150919
9.51E-05,7.65E-05,0.000106096,9.56E-05,0.000148535
7.75E-05,8.58E-05,0.000101089,9.63E-05,0.000148535
9.73E-05,7.51E-05,0.000104189,9.63E-05,0.000149727
7.92E-05,0.000129223,0.000110149,9.61E-05,0.000150442
9.66E-05,0.0001297,9.49E-05,9.58E-05,0.000151157
7.84E-05,0.000305176,9.18E-05,0.000110626,0.000149012
7.27E-05,9.27E-05,0.000111818,0.000101328,0.000150681
7.18E-05,0.000109673,0.000115156,0.000110388,0.0001688
9.82E-05,0.000130415,0.000115156,0.000128508,0.000157118
9.47E-05,9.04E-05,0.000137806,0.000133514,0.000152111
9.89E-05,9.51E-05,0.000124216,0.000133276,0.000151396
8.61E-05,8.37E-05,0.000137091,0.000101089,0.000151396
7.37E-05,0.000377655,0.000112772,9.70E-05,0.000151873
7.25E-05,0.000126123,0.000110865,0.00012517,0.000149488
9.01E-05,0.000112772,0.000104904,0.000133038,0.00014925
8.08E-05,0.000152588,0.000154734,0.000164032,0.000151157
7.41E-05,0.000104427,0.000127554,0.000148296,0.000150442
7.25E-05,0.000144482,0.000117302,0.000142336,0.00014925
7.01E-05,0.000123501,0.000109911,0.000108004,0.000149727
7.15E-05,7.46E-05,0.000117064,0.000104904,0.00014925
7.03E-05,7.49E-05,9.73E-05,0.000105619,0.000163317
7.10E-05,0.000144482,9.78E-05,0.000127316,0.000151634
8.13E-05,0.000114202,0.000103474,0.000100851,0.000162125
7.46E-05,0.000129938,9.23E-05,0.000219584,0.000156879
7.13E-05,0.000102043,9.25E-05,0.000105143,0.000149012
9.78E-05,8.06E-05,0.000112534,9.92E-05,0.000148773
9.51E-05,0.000128508,0.000140429,9.66E-05,0.000149727
9.08E-05,0.000124454,0.000133514,9.56E-05,0.000150442
9.04E-05,0.000115633,9.58E-05,0.000135183,0.000149488
8.25E-05,8.06E-05,9.70E-05,9.70E-05,0.000150919
7.53E-05,9.99E-05,0.000100851,9.42E-05,0.000149488
0.000107527,7.32E-05,0.000125885,0.000115871,0.00014925
8.08E-05,7.63E-05,0.000105143,0.000100613,0.000168324
7.44E-05,0.000122309,0.000105619,0.000102282,0.000157356
7.15E-05,0.000119209,0.000115871,9.94E-05,0.00015378
7.06E-05,0.000116348,9.68E-05,0.000126123,0.000152349
7.08E-05,0.000148773,9.08E-05,9.63E-05,0.000150919
7.10E-05,0.000158787,0.000112295,9.61E-05,0.000151634
7.06E-05,0.000146866,9.80E-05,0.000122547,0.00023818
9.97E-05,0.000101805,9.47E-05,9.97E-05,0.000153065
9.16E-05,8.37E-05,9.56E-05,9.68E-05,0.000162125
7.56E-05,8.68E-05,9.97E-05,0.000119448,0.000150204
7.22E-05,0.000752449,9.08E-05,0.000103235,0.000151873
7.03E-05,0.000112534,9.13E-05,0.000121355,0.000150681
6.96E-05,9.89E-05,0.000144958,0.000111103,0.000170469
7.27E-05,8.30E-05,0.000137091,9.61E-05,0.000155926
6.91E-05,7.99E-05,0.00010252,9.66E-05,0.000152826
6.91E-05,7.51E-05,0.000102282,9.49E-05,0.000152826
7.68E-05,7.94E-05,0.000101089,9.80E-05,0.000150204
7.10E-05,7.39E-05,0.000120163,9.68E-05,0.000149488
7.06E-05,0.000128269,0.000111818,0.000111818,0.000150919
7.63E-05,0.000122547,9.20E-05,0.000100136,0.000160694
0.000122786,8.11E-05,0.000116825,9.54E-05,0.000150681
0.000121117,0.000102282,0.000118256,9.54E-05,0.000150204
9.68E-05,9.78E-05,0.000125408,9.49E-05,0.000163794
0.000203609,0.000746489,0.000101089,9.80E-05,0.000152111
9.01E-05,9.35E-05,9.39E-05,0.000120401,0.000150919
9.82E-05,9.80E-05,0.000101089,0.00012064,0.000160933
7.84E-05,8.06E-05,0.000163078,0.000105381,0.000151873
7.25E-05,7.37E-05,0.000150919,9.73E-05,0.000150919
9.20E-05,0.000145674,0.000153542,9.70E-05,0.000151873
8.34E-05,0.000106096,0.000132084,9.70E-05,0.000149727
9.27E-05,0.000111103,0.000107288,0.000139475,0.000149965
8.06E-05,0.000142574,0.000168562,9.47E-05,0.00014925
7.25E-05,0.000135899,0.000121593,0.000100374,0.000149488
7.30E-05,0.000154495,0.000112057,0.000100851,0.000147343
7.08E-05,0.00011611,0.000124216,9.70E-05,0.000148296
0.000140905,7.70E-05,0.000114918,9.78E-05,0.000148535
8.51E-05,0.000263691,0.000102997,9.32E-05,0.000149012
7.49E-05,9.35E-05,0.000111818,9.61E-05,0.000168562
7.25E-05,0.000133753,0.00010848,9.66E-05,0.000157833
7.27E-05,0.000109673,0.000137806,0.000130653,0.000154018
0.000124693,0.000118732,0.000140905,9.51E-05,0.000150442
7.89E-05,0.000111103,0.00014925,9.63E-05,0.00014925
7.32E-05,0.000108957,0.000196695,0.000115395,0.000149488
7.08E-05,7.89E-05,0.00015974,0.000109196,0.000150442
