n=100,n=1000,n=10000,n=50000,n=100000
0.018272,0.038848,0.067584,0.191488,0.408576
0.018432,0.038912,0.067584,0.195584,0.36352
0.01824,0.043008,0.068288,0.196608,0.36352
0.018432,0.038912,0.094208,0.196608,0.382976
0.017408,0.04096,0.093952,0.191488,0.356288
0.01936,0.040832,0.067584,0.196608,0.352256
0.018432,0.038688,0.067584,0.195584,0.417792
0.018432,0.040768,0.068608,0.196608,0.359424
0.02048,0.039936,0.06656,0.196512,0.358176
0.02048,0.038592,0.069472,0.196608,0.351232
0.02048,0.039936,0.06656,0.191488,0.352256
0.02048,0.038592,0.0696,0.192352,0.355104
0.018432,0.038848,0.067584,0.191264,0.360448
0.018432,0.038816,0.0696,0.197568,0.354304
0.018336,0.039936,0.067584,0.196288,0.35616
0.018432,0.038912,0.069632,0.192512,0.360448
0.018432,0.038912,0.067584,0.197472,0.3584
0.018432,0.038912,0.068608,0.192512,0.35328
0.017408,0.038912,0.06656,0.192512,0.35616
0.018432,0.038912,0.069632,0.192512,0.354336
0.019232,0.038912,0.068608,0.191488,0.349184
0.018432,0.038912,0.068608,0.195584,0.360448
0.018432,0.037888,0.093184,0.190464,0.359424
0.018432,0.038816,0.068512,0.196608,0.36032
0.018432,0.038912,0.069504,0.196608,0.36352
0.019456,0.037888,0.06656,0.196608,0.357376
0.018432,0.03888,0.067584,0.196608,0.355296
0.018368,0.038912,0.068512,0.198336,0.360448
0.018432,0.038784,0.068608,0.191456,0.3584
0.018368,0.037888,0.069632,0.19248,0.359104
0.017408,0.038912,0.068608,0.196608,0.357376
0.018432,0.038848,0.07168,0.196416,0.3584
0.018432,0.038912,0.093952,0.196608,0.354304
0.019456,0.038912,0.067584,0.197632,0.36352
0.019456,0.041984,0.067584,0.196608,0.363296
0.0512,0.038656,0.067584,0.19248,0.356352
0.018432,0.039936,0.06656,0.197632,0.354144
0.018432,0.037888,0.067584,0.191488,0.362496
0.018432,0.038912,0.067584,0.191488,0.356352
0.018432,0.038912,0.067584,0.196608,0.361088
0.018432,0.040832,0.06736,0.197568,0.36144
0.018432,0.038848,0.067584,0.196608,0.359392
0.018432,0.040768,0.096256,0.195584,0.364544
0.019424,0.037888,0.06656,0.197632,0.35328
0.018432,0.038816,0.067584,0.196608,0.354304
0.023552,0.037888,0.06752,0.196608,0.3584
0.018336,0.038752,0.067392,0.19968,0.355328
0.018432,0.037888,0.067584,0.198656,0.354272
0.018432,0.038912,0.068448,0.212992,0.356352
0.017408,0.040928,0.067584,0.197632,0.357376
0.018432,0.037728,0.068384,0.196608,0.360448
0.018432,0.037888,0.067296,0.197312,0.35328
0.02048,0.04096,0.067584,0.192288,0.360448
0.018432,0.038912,0.067552,0.192512,0.356352
0.018432,0.038912,0.0696,0.196416,0.362496
0.018432,0.038848,0.06656,0.191488,0.370688
0.018432,0.037888,0.067552,0.191456,0.36352
0.017408,0.037888,0.094208,0.192512,0.367616
0.018432,0.040768,0.06656,0.197472,0.361472
0.017408,0.038912,0.069344,0.198656,0.362496
0.018336,0.037888,0.067584,0.244736,0.359424
0.018432,0.038816,0.067584,0.193536,0.368448
0.018432,0.038912,0.067584,0.190464,0.360448
0.018432,0.038912,0.078848,0.195584,0.36352
0.018432,0.058368,0.067616,0.192448,0.369664
0.018304,0.038848,0.067584,0.196608,0.361472
0.018432,0.039808,0.067584,0.197568,0.362496
0.03584,0.04096,0.067584,0.241504,0.36336
0.018432,0.038912,0.068384,0.1976,0.357376
0.018432,0.038912,0.06736,0.192512,0.363296
0.04608,0.038528,0.067584,0.196288,0.421696
0.018432,0.037888,0.067552,0.218112,0.406304
0.019456,0.038912,0.067584,0.19968,0.396288
0.021504,0.038912,0.067584,0.194304,0.364544
0.018432,0.06656,0.06736,0.196608,0.360256
0.018432,0.038912,0.070656,0.19744,0.362496
0.018432,0.037888,0.06752,0.193312,0.362496
0.018432,0.038912,0.070368,0.195584,0.361472
0.018432,0.037888,0.069632,0.246656,0.364512
0.03072,0.04096,0.094208,0.193344,0.366592
0.018432,0.039936,0.068608,0.197632,0.357376
0.018432,0.038912,0.069632,0.191488,0.36528
0.019296,0.039648,0.069632,0.191488,0.357376
0.018336,0.038912,0.068608,0.196608,0.362496
0.018368,0.038592,0.0696,0.191488,0.362432
0.018432,0.03872,0.069408,0.195584,0.36864
0.018272,0.03872,0.069344,0.196608,0.369568
0.017408,0.03888,0.069632,0.192512,0.368384
0.018432,0.038688,0.068608,0.19328,0.361472
0.018432,0.067584,0.067584,0.193536,0.360448
0.018432,0.038912,0.068608,0.192512,0.362496
0.018432,0.038912,0.068608,0.197632,0.359424
0.0184,0.038912,0.06656,0.193536,0.355328
0.018432,0.038912,0.06656,0.192416,0.360448
0.018432,0.037888,0.067584,0.190144,0.365312
0.0184,0.038688,0.067584,0.191488,0.361472
0.018432,0.038848,0.067424,0.191488,0.361472
0.018432,0.03872,0.06656,0.192512,0.362336
0.018432,0.039808,0.067584,0.195616,0.3584
0.021472,0.03872,0.067584,0.192512,0.392192
0.018432,0.038912,0.068608,0.190432,0.361472
0.019456,0.043872,0.06832,0.192512,0.3584
0.018432,0.038912,0.067584,0.195584,0.359424
0.018336,0.039936,0.067424,0.361088,0.360416
0.018432,0.038848,0.067584,0.200704,0.36624
0.019456,0.04096,0.067584,0.192256,0.359424
0.018432,0.039936,0.068608,0.191328,0.40448
0.018432,0.038912,0.067584,0.191392,0.36352
0.019456,0.039808,0.06656,0.197408,0.361408
0.019456,0.038912,0.067584,0.196576,0.362496
0.018432,0.037888,0.0696,0.200448,0.359424
0.0184,0.038784,0.067552,0.192512,0.359424
0.018432,0.039616,0.096256,0.195584,0.36864
0.018272,0.038912,0.069632,0.197344,0.364384
0.018432,0.06448,0.069632,0.192512,0.360448
0.018304,0.038816,0.069376,0.196416,0.3584
0.018432,0.038592,0.069632,0.196608,0.36352
0.019456,0.038912,0.067584,0.191488,0.366528
0.018432,0.039872,0.067584,0.193536,0.361472
0.018432,0.03888,0.067584,0.197568,0.364352
0.018336,0.039872,0.067584,0.197632,0.360448
0.02048,0.039936,0.067584,0.195584,0.391968
0.0184,0.038912,0.067392,0.196608,0.361248
0.018432,0.10032,0.06832,0.195584,0.365568
0.019328,0.040832,0.09728,0.197504,0.39936
0.02048,0.038912,0.067584,0.195584,0.362496
0.018432,0.037888,0.070656,0.192512,0.360448
0.018432,0.038752,0.06752,0.192256,0.364256
0.018432,0.084928,0.068608,0.190368,0.360448
0.018432,0.04096,0.067584,0.191488,0.364352
0.019456,0.038848,0.0696,0.19648,0.365568
0.018432,0.037888,0.069376,0.19632,0.365568
0.018432,0.040672,0.068608,0.191264,0.359104
0.018432,0.038912,0.069504,0.191488,0.358336
0.019456,0.04096,0.068608,0.196608,0.362496
0.027648,0.038912,0.069632,0.197632,0.365568
0.019456,0.044032,0.067584,0.193536,0.360448
0.019328,0.094208,0.068608,0.246656,0.364256
0.02048,0.038912,0.07168,0.196608,0.361184
0.018432,0.038912,0.068608,0.196416,0.357376
0.018432,0.084704,0.093184,0.196608,0.357344
0.019392,0.037888,0.067584,0.192512,0.361472
0.02048,0.085984,0.070656,0.196608,0.357376
0.019456,0.03984,0.067584,0.191488,0.36016
0.03584,0.086016,0.069632,0.196608,0.359424
0.018432,0.038912,0.067328,0.192512,0.36864
0.049152,0.085856,0.067584,0.196608,0.360448
0.018432,0.038912,0.067552,0.195584,0.362464
0.018432,0.085824,0.067584,0.196608,0.362496
0.018432,0.03888,0.06656,0.196384,0.362496
0.078848,0.084704,0.067584,0.197312,0.360448
0.018432,0.037888,0.06656,0.197472,0.36224
0.02048,0.086016,0.067584,0.191488,0.371712
0.0184,0.03872,0.068608,0.194464,0.366592
0.018432,0.08704,0.067584,0.246784,0.359424
0.019456,0.037888,0.068608,0.196416,0.364224
0.018368,0.086016,0.094208,0.190464,0.36352
0.018432,0.038912,0.070336,0.196608,0.36864
0.018432,0.08672,0.067264,0.198656,0.37376
0.018432,0.038592,0.09312,0.193536,0.365568
0.018432,0.085984,0.069312,0.197472,0.362496
0.018432,0.038848,0.070688,0.195584,0.366592
0.018432,0.093184,0.06736,0.195584,0.362496
0.019456,0.04096,0.067584,0.196544,0.365536
0.018432,0.086016,0.067584,0.19952,0.36336
0.018304,0.038912,0.067584,0.242688,0.39936
0.018432,0.038912,0.067584,0.192512,0.374752
0.018432,0.086016,0.067584,0.192352,0.368448
0.018432,0.038912,0.07472,0.192448,0.366592
0.018432,0.041984,0.068448,0.192512,0.359424
0.018432,0.039936,0.067584,0.19456,0.36864
0.023552,0.038912,0.067584,0.19648,0.360448
0.018432,0.085792,0.067584,0.190304,0.368416
0.018432,0.038912,0.06656,0.195584,0.366592
0.018432,0.086016,0.093984,0.196448,0.364416
0.031648,0.038912,0.067584,0.196608,0.37248
0.018272,0.08704,0.067584,0.192512,0.36224
0.019456,0.037888,0.067584,0.191488,0.36336
0.045056,0.086816,0.067552,0.190464,0.36864
0.019456,0.038912,0.094208,0.196608,0.36352
0.017408,0.086784,0.067584,0.206848,0.36352
0.02144,0.038848,0.06656,0.191296,0.36864
0.060416,0.041984,0.067584,0.196608,0.364544
0.02048,0.038912,0.067552,0.190464,0.368608
0.049056,0.038912,0.067584,0.19136,0.394176
0.036864,0.038624,0.067584,0.190464,0.36656
0.019456,0.038912,0.067584,0.191488,0.36352
0.02048,0.090976,0.06736,0.196608,0.365568
0.018432,0.038912,0.067584,0.196608,0.362496
0.018368,0.086016,0.067584,0.196608,0.364544
0.017408,0.038912,0.067584,0.196448,0.371456
0.019456,0.04096,0.067584,0.191488,0.362496
0.018432,0.038912,0.067392,0.19456,0.370496
0.019456,0.08704,0.094208,0.197632,0.366592
0.01936,0.038784,0.067584,0.192512,0.364256
0.018432,0.095232,0.067584,0.195328,0.364544
0.019456,0.038784,0.067584,0.19456,0.36864
0.018432,0.086016,0.067456,0.190464,0.39424
0.018432,0.038912,0.06656,0.192192,0.365568
0.019456,0.038912,0.06656,0.193376,0.40016
0.019424,0.084992,0.067328,0.192512,0.367616
0.0184,0.041984,0.067392,0.193536,0.376832
0.018432,0.038912,0.06656,0.193536,0.379904
0.017408,0.053248,0.067264,0.199392,0.371712
0.018432,0.038912,0.06656,0.193536,0.377856
0.018336,0.038912,0.067392,0.192512,0.3736
0.018432,0.038912,0.067296,0.192512,0.370464
0.018432,0.039936,0.067584,0.193216,0.37376
0.017408,0.041696,0.067584,0.196608,0.370688
0.018336,0.038912,0.069632,0.196608,0.37376
0.018432,0.038688,0.067392,0.195584,0.375808
0.02048,0.038912,0.068608,0.190464,0.375584
0.017408,0.040704,0.067584,0.196608,0.390144
0.038912,0.038912,0.067584,0.191488,0.388096
0.018432,0.038912,0.067584,0.196608,0.368544
0.045056,0.038912,0.06656,0.192416,0.377856
0.017408,0.038912,0.06752,0.196608,0.371712
0.018368,0.039616,0.067584,0.191392,0.37376
0.018432,0.039936,0.067584,0.191232,0.380928
0.018432,0.038912,0.06656,0.195584,0.396256
0.017408,0.038912,0.067584,0.196608,0.437248
0.018432,0.038912,0.06832,0.197632,0.372416
0.044032,0.04096,0.067584,0.190464,0.371712
0.020352,0.084992,0.067584,0.193472,0.381952
0.018336,0.040864,0.067584,0.198656,0.42064
0.018432,0.04096,0.067392,0.196608,0.369664
0.018432,0.039936,0.068512,0.197632,0.370624
0.017408,0.08192,0.067456,0.195584,0.371712
0.018336,0.038912,0.06656,0.196608,0.373536
0.017408,0.08672,0.067296,0.192512,0.383744
0.032768,0.037888,0.067584,0.196544,0.369664
0.018432,0.084992,0.067584,0.196608,0.374784
0.017408,0.038912,0.067424,0.196608,0.37888
0.018432,0.084736,0.144384,0.196608,0.370688
0.019456,0.038912,0.071616,0.193536,0.388096
0.018432,0.101088,0.067584,0.196608,0.37376
0.017408,0.037888,0.06656,0.191232,0.371712
0.018432,0.084992,0.06656,0.196608,0.377856
0.018432,0.038912,0.067584,0.196608,0.379904
0.018432,0.038912,0.06736,0.198656,0.37376
0.019456,0.086016,0.06752,0.196608,0.36864
0.018432,0.038912,0.067584,0.192512,0.401408
0.018432,0.038912,0.067424,0.196608,0.374592
0.020384,0.038784,0.067584,0.198656,0.370688
0.018432,0.08704,0.067552,0.191488,0.375808
0.018432,0.041984,0.067552,0.196608,0.36144
0.018432,0.038688,0.06656,0.190432,0.365472
0.018432,0.041728,0.067552,0.197632,0.3584
0.018432,0.038912,0.06656,0.196608,0.361472
0.018432,0.038816,0.067584,0.191392,0.357376
0.018432,0.038912,0.067584,0.193536,0.365504
0.019456,0.086784,0.06656,0.198624,0.36352
0.019424,0.041984,0.067584,0.192512,0.363232
0.018432,0.038912,0.068384,0.196288,0.384
0.0184,0.085984,0.093888,0.203776,0.357376
0.018432,0.038912,0.06656,0.19968,0.41344
0.018432,0.041984,0.093984,0.195584,0.365568
0.018432,0.041888,0.06656,0.195584,0.366592
0.018432,0.084992,0.067584,0.192512,0.357376
0.018432,0.038816,0.06736,0.195584,0.384
0.018368,0.037888,0.067584,0.196608,0.375648
0.018432,0.038912,0.067584,0.191488,0.367616
0.018432,0.038688,0.094208,0.197504,0.360448
0.018432,0.04096,0.066496,0.196512,0.389952
0.018432,0.04096,0.077824,0.196448,0.360448
0.018432,0.039936,0.068512,0.192576,0.374784
0.018432,0.038912,0.094208,0.196608,0.377856
0.018432,0.038688,0.06752,0.192512,0.360448
0.018432,0.038912,0.067584,0.19456,0.361472
0.018432,0.038912,0.067552,0.191488,0.370688
0.018432,0.038912,0.069376,0.197344,0.412672
0.018432,0.08704,0.067392,0.1944,0.3584
0.0184,0.038912,0.06656,0.196608,0.366592
0.018432,0.08704,0.067584,0.195584,0.361472
0.018432,0.038912,0.067552,0.192512,0.364544
0.018432,0.086016,0.06752,0.192512,0.366304
0.018432,0.038784,0.067584,0.196608,0.362496
0.018432,0.086016,0.069632,0.192512,0.365568
0.018432,0.038752,0.06656,0.193408,0.364544
0.018432,0.095232,0.069472,0.196512,0.3624
0.018432,0.038912,0.067584,0.196608,0.367616
0.018432,0.084992,0.095232,0.190464,0.367616
0.017408,0.038624,0.067584,0.191264,0.369664
0.018432,0.039808,0.067584,0.195584,0.360448
0.018432,0.040736,0.067584,0.196512,0.371712
0.018432,0.086016,0.067584,0.193504,0.376832
0.018432,0.038656,0.067584,0.247808,0.361472
0.018432,0.086016,0.094208,0.196608,0.362272
0.018432,0.03888,0.06656,0.196608,0.361472
0.018368,0.085696,0.06656,0.196608,0.369664
0.017408,0.03888,0.06656,0.195584,0.358336
0.018432,0.084992,0.067584,0.198656,0.359424
0.018432,0.03984,0.069376,0.197632,0.43008
0.018432,0.085952,0.069408,0.19424,0.371712
0.018432,0.038912,0.067424,0.198656,0.396288
0.018432,0.084992,0.067584,0.191488,0.360128
0.019296,0.0408,0.067584,0.196512,0.377856
0.018432,0.084992,0.067584,0.191488,0.360448
0.018432,0.040896,0.067584,0.192352,0.366592
0.019456,0.04096,0.067584,0.192448,0.37376
0.018432,0.04096,0.067584,0.190464,0.374496
0.047104,0.04096,0.067424,0.196608,0.37376
0.017408,0.04096,0.093184,0.193216,0.355328
0.017408,0.039616,0.06752,0.192448,0.3848
0.018432,0.038912,0.068608,0.191488,0.362496
0.017408,0.04096,0.069376,0.191456,0.366592
0.018432,0.043008,0.067584,0.196608,0.360448
0.018432,0.037888,0.073728,0.197632,0.36352
0.017408,0.038816,0.06656,0.196608,0.3704
0.017408,0.091904,0.067488,0.198656,0.358336
0.018432,0.037888,0.077824,0.196608,0.418624
0.018432,0.038912,0.06944,0.19632,0.36352
0.0184,0.088832,0.067584,0.193344,0.361472
0.018432,0.038816,0.067584,0.195584,0.364384
0.017408,0.088064,0.067584,0.191488,0.362432
0.017408,0.038912,0.069632,0.242496,0.36352
0.017408,0.086016,0.067552,0.195584,0.360224
0.018432,0.04096,0.069632,0.195584,0.372736
0.03072,0.094048,0.067584,0.196608,0.422912
0.018432,0.038912,0.068608,0.193536,0.361472
0.018432,0.086016,0.067488,0.196608,0.362496
0.021504,0.038912,0.067584,0.192512,0.364544
0.018432,0.086016,0.067584,0.190464,0.370688
0.018432,0.03888,0.067584,0.192384,0.374784
0.018432,0.084992,0.094208,0.191488,0.362496
0.018272,0.106368,0.094208,0.246784,0.356352
0.018432,0.039808,0.067584,0.192512,0.365568
0.018432,0.039936,0.069568,0.191488,0.372736
0.018432,0.040864,0.067584,0.199648,0.374528
0.018432,0.089088,0.067584,0.191136,0.371712
0.021504,0.040736,0.06832,0.196608,0.371584
0.019392,0.038912,0.067296,0.195584,0.359264
0.018432,0.04176,0.067584,0.197632,0.375808
0.018368,0.039936,0.068608,0.195584,0.362496
0.018368,0.039808,0.06832,0.190464,0.36656
0.018432,0.082944,0.067584,0.193248,0.365344
0.018432,0.041792,0.06736,0.191488,0.369568
0.018432,0.038592,0.067584,0.196608,0.359424
0.018432,0.086016,0.067424,0.195584,0.361472
0.018432,0.038912,0.067584,0.192512,0.359424
0.018432,0.04096,0.067584,0.196448,0.360448
0.018432,0.038912,0.067584,0.191488,0.357376
0.018432,0.037888,0.067584,0.195584,0.36864
0.021504,0.050144,0.093184,0.197632,0.359232
0.018432,0.08496,0.067584,0.192512,0.366592
0.0184,0.038912,0.067584,0.198656,0.359424
0.018432,0.038912,0.067584,0.197632,0.364416
0.018432,0.038912,0.068256,0.197536,0.364544
0.0184,0.04096,0.06832,0.197568,0.3584
0.018432,0.038912,0.067584,0.196576,0.365568
0.018432,0.038912,0.06752,0.191488,0.356352
0.018432,0.039936,0.068384,0.195456,0.361376
0.032768,0.038784,0.06736,0.191488,0.365568
0.017408,0.038912,0.068608,0.19424,0.360448
0.018432,0.039744,0.069632,0.197376,0.360192
0.019456,0.038752,0.068608,0.192512,0.364544
0.019456,0.038912,0.069632,0.196608,0.36864
0.0184,0.084992,0.067584,0.192512,0.3584
0.017408,0.038912,0.067584,0.190464,0.367616
0.019456,0.084992,0.067296,0.191488,0.361472
0.019456,0.037888,0.067584,0.191296,0.360448
0.018432,0.084992,0.0952,0.195584,0.361472
0.018432,0.038688,0.067584,0.191488,0.390144
0.018432,0.084992,0.068576,0.196576,0.362496
0.049152,0.038912,0.06832,0.191488,0.35728
0.064512,0.08688,0.077824,0.18944,0.365344
0.018432,0.038624,0.068608,0.195584,0.3584
0.018432,0.08576,0.067584,0.190464,0.36352
0.018432,0.038816,0.067264,0.190464,0.36352
0.079872,0.084992,0.067584,0.19152,0.361472
0.018432,0.038912,0.067584,0.191296,0.362496
0.017408,0.084992,0.067456,0.196608,0.363296
0.017408,0.037888,0.07168,0.192512,0.36352
0.093184,0.086016,0.067584,0.192256,0.365568
0.018432,0.038592,0.067232,0.192352,0.357376
0.018336,0.086016,0.067584,0.195584,0.35328
0.018432,0.038912,0.094208,0.196608,0.356352
0.019456,0.091136,0.069344,0.196608,0.368352
0.018432,0.038912,0.069632,0.196544,0.357376
0.018432,0.086016,0.069632,0.196352,0.360448
0.017408,0.038912,0.0696,0.192512,0.357376
0.019456,0.038912,0.067584,0.196608,0.357344
0.017408,0.038912,0.068608,0.192512,0.3584
0.017408,0.040928,0.067584,0.197472,0.361472
0.018432,0.038912,0.067584,0.196608,0.359424
0.018432,0.038912,0.067584,0.193536,0.355328
0.068608,0.03872,0.067584,0.193536,0.360288
0.017408,0.084896,0.068576,0.192224,0.356352
0.018432,0.038912,0.067584,0.195584,0.351232
0.078944,0.084992,0.09408,0.19968,0.354304
0.018432,0.038912,0.067584,0.196608,0.356352
0.018432,0.084992,0.067456,0.193216,0.356352
0.018336,0.03888,0.067584,0.192512,0.354144
0.019456,0.089088,0.069632,0.195584,0.352256
0.018432,0.041984,0.069632,0.196608,0.361472
0.039936,0.088064,0.068448,0.191488,0.356352
0.017408,0.038912,0.068608,0.192512,0.357344
0.018432,0.038912,0.067584,0.197632,0.35312
0.018432,0.038848,0.094208,0.193472,0.355328
0.054272,0.038912,0.067584,0.195584,0.352256
0.018432,0.038912,0.069632,0.197632,0.357344
0.018432,0.037888,0.069472,0.192512,0.349184
0.017408,0.084992,0.070368,0.192512,0.361472
0.018432,0.038592,0.067584,0.192512,0.357376
0.017408,0.086016,0.067584,0.195584,0.35328
0.019456,0.039616,0.067584,0.196608,0.361184
0.018432,0.084992,0.06656,0.194304,0.36336
0.018432,0.037888,0.06656,0.194272,0.361472
0.018432,0.039776,0.067488,0.196288,0.35328
0.018432,0.049152,0.067552,0.196608,0.357376
0.018432,0.038912,0.067584,0.193504,0.35328
0.018432,0.084992,0.067584,0.196576,0.355328
0.019456,0.038912,0.067584,0.190464,0.354304
0.019456,0.086016,0.067584,0.196352,0.354304
0.018336,0.038912,0.067584,0.195584,0.360448
0.018432,0.086016,0.06848,0.19248,0.3584
0.018432,0.038912,0.068352,0.196608,0.358208
0.018432,0.084992,0.069632,0.202752,0.35808
0.018368,0.038912,0.067296,0.191488,0.352256
0.018432,0.100576,0.068608,0.197632,0.3584
0.017408,0.037888,0.094944,0.197632,0.3584
0.017408,0.038688,0.067488,0.195584,0.35328
0.018432,0.038912,0.07168,0.19936,0.357376
0.019392,0.03984,0.068608,0.196608,0.3584
0.018432,0.038912,0.070656,0.193536,0.410624
0.018432,0.084704,0.070624,0.192512,0.349184
0.018432,0.038912,0.070656,0.196608,0.364544
0.018432,0.084992,0.070656,0.195584,0.351232
0.018432,0.038912,0.070432,0.195584,0.351232
0.017408,0.085824,0.07152,0.198624,0.361472
0.018432,0.038912,0.070656,0.195584,0.350208
0.018336,0.084992,0.070656,0.197632,0.351232
0.018432,0.038912,0.068384,0.196608,0.353152
0.018432,0.085952,0.067584,0.196608,0.35328
0.018432,0.038912,0.067584,0.191488,0.354304
0.017408,0.086016,0.068416,0.196608,0.362272
0.018432,0.04096,0.068448,0.195584,0.356352
0.018432,0.085984,0.070656,0.193536,0.356352
0.018432,0.037888,0.06736,0.191488,0.359424
0.019456,0.085984,0.071584,0.196608,0.351232
0.017408,0.038912,0.101376,0.192512,0.3584
0.018432,0.088064,0.06656,0.190208,0.356352
0.017408,0.038912,0.070656,0.197472,0.359424
0.018432,0.04096,0.067456,0.192384,0.407392
0.018432,0.086784,0.094208,0.190464,0.41472
0.017408,0.04096,0.070432,0.190464,0.352256
0.018432,0.086016,0.067328,0.19632,0.35616
0.018432,0.038912,0.070656,0.196608,0.356352
0.018432,0.08704,0.06656,0.196608,0.356224
0.018304,0.038912,0.071392,0.196608,0.401408
0.018432,0.086944,0.06656,0.190464,0.3584
0.018432,0.04096,0.070464,0.192512,0.351232
0.018432,0.086016,0.067584,0.195264,0.351232
0.017408,0.038752,0.070656,0.193536,0.355328
0.018432,0.083968,0.07152,0.196608,0.356352
0.018432,0.03888,0.070656,0.195584,0.350208
0.018432,0.038912,0.06656,0.193536,0.359424
0.018432,0.040736,0.067328,0.197632,0.412672
0.017408,0.038912,0.06656,0.191488,0.361472
